Name,Compound.ID,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Direction,Name_display
2-Oxobutyric Acid,Amide-Neg-000059,13,0.23013934044341655,25.475110381907463,25.690323851083978,0.01213667939973589,0.9599177566083866,1,FALSE,FALSE,Higher in Males,2-Oxobutyric Acid
"Δ-Ribono-1,4-Lactone",Amide-Neg-000061,90,0.3123214216762162,18.24008501556483,18.14579897132232,-0.007476872787455224,0.9599177566083866,1,FALSE,FALSE,Higher in Females,"Δ-Ribono-1,4-Lactone"
Glutaric Anhydride,Amide-Neg-000066,76,0.8398599725400034,24.48149610086003,24.46040406277958,-0.001243489955356059,0.994442895022004,1,FALSE,FALSE,Higher in Females,Glutaric Anhydride
Threonine,Amide-Neg-000067,49,0.6985353583033387,18.18445866727867,18.396348871044083,0.016713483691050125,0.9796438840891442,1,FALSE,FALSE,Higher in Males,Threonine
3-Hydroxy-3-Methylglutaric Acid,Amide-Neg-000072,85,0.25487157590150916,21.38361330675023,21.19618060527123,-0.012701328524896699,0.9599177566083866,1,FALSE,FALSE,Higher in Females,3-Hydroxy-3-Methy...
Isethionate,Amide-Neg-000081,63,0.8955142436987509,21.53677616822239,21.573295683122478,0.0024442796489239044,1,1,FALSE,FALSE,Higher in Males,Isethionate
L-Aspartic Acid,Amide-Neg-000085,46,0.14095521914437142,21.617697903068276,21.741157744604354,0.008215871006746525,0.9599177566083866,1,FALSE,FALSE,Higher in Males,L-Aspartic Acid
2-Oxoglutaric Acid,Amide-Neg-000099,36,0.040404119588223736,23.949551155701123,24.2351783701583,0.01710408241393773,0.9599177566083866,1,FALSE,FALSE,Higher in Males,2-Oxoglutaric Acid
Ethyl Hydrogen Malonate,Amide-Neg-000104,71,0.9769702553219757,28.41877026257155,28.416727198036128,-1.0372106188676438e-4,1,1,FALSE,FALSE,Higher in Females,Ethyl Hydrogen Ma...
Acrylic Acid,Amide-Neg-000105,86,0.4357306600317366,29.182412578585243,29.10034078497071,-0.0040631109916437124,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Acrylic Acid
Citramalate,Amide-Neg-000115,39,0.060601969712006154,28.885319760765345,29.016918026800614,0.006557829194610857,0.9599177566083866,1,FALSE,FALSE,Higher in Males,Citramalate
Xanthine,Amide-Neg-000118,39,0.060601969712006154,27.794878060006443,27.980401347792718,0.009597603713185824,0.9599177566083866,1,FALSE,FALSE,Higher in Males,Xanthine
2'-Deoxyguanosine 5'-Monophosphate (Dgmp),Amide-Neg-000119,85,0.47048642205878966,18.365299445441465,18.186276585463116,-0.014132220034994888,0.9599177566083866,1,FALSE,FALSE,Higher in Females,2'-Deoxyguanosine...
Diacetyl,Amide-Neg-000120,119,0.0072599549881905735,20.896009711145933,20.4157004171008,-0.033548408412711575,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Diacetyl
5-Aminovaleric Acid,Amide-Neg-000123,47,0.312321421676216,24.32795658382752,24.184371277124587,-0.008540114397950759,0.9599177566083866,1,FALSE,FALSE,Higher in Females,5-Aminovaleric Acid
"Meso-Butane-1,2,3,4-Tetracarboxylic Acid",Amide-Neg-000125,55,0.3407786135629546,14.683408114108063,14.734375778843818,0.004999076137109399,0.9599177566083866,1,FALSE,FALSE,Higher in Males,"Meso-Butane-1,2,3..."
Dl-Β-Leucine,Amide-Neg-000139,87,0.40250382378200356,18.87595652790256,18.864390341165475,-8.842780819100604e-4,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Dl-Β-Leucine
Methylmalonic Acid,Amide-Neg-000140,69,0.025113083845991282,21.044229463806648,20.526958461909008,-0.035904811212827764,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Methylmalonic Acid
2-Furoic Acid,Amide-Neg-000150,60,0.5067205148778585,17.89013284390475,18.05114665978328,0.012926383864214599,0.9599177566083866,1,FALSE,FALSE,Higher in Males,2-Furoic Acid
"L-Gulono-1,4-Lactone",Amide-Neg-000152,95,0.1939308522824107,22.76725357742648,22.55553131335778,-0.013478998832849084,0.9599177566083866,1,FALSE,FALSE,Higher in Females,"L-Gulono-1,4-Lactone"
L-Serine,Amide-Neg-000157,62,0.9476445296225945,19.027481341192832,18.989785789309174,-0.0028609738517855693,1,1,FALSE,FALSE,Higher in Females,L-Serine
Pro,Amide-Neg-000163,75,0.8852339144732017,22.057033314509535,22.012221006240846,-0.002934041802590922,1,1,FALSE,FALSE,Higher in Females,Pro
D-Arabinonic Acid,Amide-Neg-000170,55,0.3407786135629546,18.578954095832408,18.711359484697862,0.010245094895370274,0.9599177566083866,1,FALSE,FALSE,Higher in Males,D-Arabinonic Acid
1h-Imidazole-4-Carboxylic Acid,Amide-Neg-000180,71,0.9769702553219757,16.452508851538447,16.446137696799582,-5.587849000352936e-4,1,1,FALSE,FALSE,Higher in Females,1h-Imidazole-4-Ca...
4-Oxoproline,Amide-Neg-000183,71,0.9769702553219757,18.217494176601182,18.2014628345876,-0.001270126385472192,1,1,FALSE,FALSE,Higher in Females,4-Oxoproline
Glycolic Acid,Amide-Neg-000185,84,0.28145768484462175,19.117643971906645,18.659667208836925,-0.034981482564402665,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Glycolic Acid
3-Hydroxybutyric Acid,Amide-Neg-000187,84,0.5067205148778585,24.334238982917704,24.19600603529645,-0.00821873152665564,0.9599177566083866,1,FALSE,FALSE,Higher in Females,3-Hydroxybutyric ...
Maleic Acid,Amide-Neg-000203,56,0.792812616632073,20.104891907583465,20.388151754418175,0.020184417138150525,0.994442895022004,1,FALSE,FALSE,Higher in Males,Maleic Acid
N-Acetylglycine,Amide-Neg-000212,63,0.623604884395689,23.568470717276384,24.15138133889905,0.03524755664646725,0.9599177566083866,1,FALSE,FALSE,Higher in Males,N-Acetylglycine
4-Hydroxybenzaldehyde,Amide-Neg-000217,63,0.623604884395689,28.91773867529654,28.78040834912158,-0.006867678249327271,0.9599177566083866,1,FALSE,FALSE,Higher in Females,4-Hydroxybenzalde...
Pyruvic Acid,Amide-Neg-000228,92,0.26023620261718894,23.06182027985462,22.805359676982107,-0.01613346607045099,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Pyruvic Acid
"1-Hydroxy-2,5-Pyrrolidinedione",Amide-Neg-000243,66,0.7508318840891169,25.393935104328158,25.42519049751793,0.0017746077252400422,0.986881243343387,1,FALSE,FALSE,Higher in Males,"1-Hydroxy-2,5-Pyr..."
6-Oxohexanoic Acid,Amide-Neg-000245,94,0.21449380778351745,19.465443036269207,19.188481602997744,-0.020674626349455764,0.9599177566083866,1,FALSE,FALSE,Higher in Females,6-Oxohexanoic Acid
"Α-D-Glucose-1,6-Bisphosphate",Amide-Neg-000246,83,0.5443701458566099,21.615214442721513,21.343690391092533,-0.018237504927958996,0.9599177566083866,1,FALSE,FALSE,Higher in Females,"Α-D-Glucose-1,6-B..."
N-Acetylalanine,Amide-Neg-000251,73,0.9769702553219757,22.760226454111294,22.744632350708645,-9.887971138769094e-4,1,1,FALSE,FALSE,Higher in Females,N-Acetylalanine
Xylitol,Amide-Neg-000260,106,0.05309795728558344,23.574211737123306,23.5140771698209,-0.0036848180815202787,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Xylitol
D-(-)-Isoascorbic Acid,Amide-Neg-000265,84,0.5067205148778585,21.6708372157576,21.498925867554586,-0.011490309088500253,0.9599177566083866,1,FALSE,FALSE,Higher in Females,D-(-)-Isoascorbic...
D-(+)-Xylose,Amide-Neg-000267,24,0.3784775932446789,14.611658661953422,14.231696676007797,-0.038012289395689555,0.9599177566083866,1,FALSE,FALSE,Higher in Females,D-(+)-Xylose
(3-Oxo-2-Piperazinyl)Acetic Acid,Amide-Neg-000274,70,0.1286431389530742,21.09938322355336,20.665740583131765,-0.02995976128396743,0.9599177566083866,1,FALSE,FALSE,Higher in Females,(3-Oxo-2-Piperazi...
D-Glucose 6-Phosphate,Amide-Neg-000280,32,0.13361440253771614,23.48208002653088,23.017340850810168,-0.02883903573540016,0.9599177566083866,1,FALSE,FALSE,Higher in Females,D-Glucose 6-Phosp...
Oxoadipate,Amide-Neg-000286,77,0.7950121719642382,20.124768890184384,20.037629734106915,-0.006260354456596515,0.994442895022004,1,FALSE,FALSE,Higher in Females,Oxoadipate
Kojic Acid,Amide-Neg-000287,92,0.26023620261718894,18.027087875424076,17.770089286773157,-0.02071543004655933,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Kojic Acid
Pyrogallol,Amide-Neg-000298,74,0.9309874465595671,27.81015375967614,27.820940799544715,5.594859940329534e-4,1,1,FALSE,FALSE,Higher in Males,Pyrogallol
Dehydro-L-(+)-Ascorbic Acid Dimer,Amide-Neg-000301,82,0.5833604667027033,26.377923557956827,26.367875110178062,-5.496872289543273e-4,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Dehydro-L-(+)-Asc...
Malonic Acid,Amide-Neg-000303,71,0.9769702553219757,23.993723306721517,23.972500673801846,-0.0012766395486196954,1,1,FALSE,FALSE,Higher in Females,Malonic Acid
O-Acetylserine,Amide-Neg-000304,91,0.1315876064066685,18.356974092613534,17.805872070999524,-0.043975173194308374,0.9599177566083866,1,FALSE,FALSE,Higher in Females,O-Acetylserine
Dulcitol,Amide-Neg-000313,58,0.803566416196146,18.044625790398765,17.838744474312502,-0.016555145787716666,0.994442895022004,1,FALSE,FALSE,Higher in Females,Dulcitol
"5,5-Dimethylhydantoin",Amide-Neg-000315,66,0.7508318840891169,27.26673785486495,27.344075151610788,0.0040861581410555495,0.986881243343387,1,FALSE,FALSE,Higher in Males,"5,5-Dimethylhydan..."
L-Tyrosine,Amide-Neg-000325,69,0.8852339144732017,23.833830691730892,23.84316163291713,5.647043612323632e-4,1,1,FALSE,FALSE,Higher in Males,L-Tyrosine
Acetoacetic Acid,Amide-Neg-000338,86,0.4357306600317366,28.575274460728746,28.85980062469422,0.01429397778544911,0.9599177566083866,1,FALSE,FALSE,Higher in Males,Acetoacetic Acid
N-Ethylglycine,Amide-Neg-000343,48,0.28145768484462175,22.91330261681327,22.994005965964625,0.005072414181464917,0.9599177566083866,1,FALSE,FALSE,Higher in Males,N-Ethylglycine
Tiglate,Amide-Neg-000365,73,0.9769702553219757,23.623626209711592,23.516796534279727,-0.006538885221459124,1,1,FALSE,FALSE,Higher in Females,Tiglate
Acetohydroxamic Acid,Amide-Neg-000370,50,0.21449380778351745,22.83525377827263,23.085104474532,0.015699438385889625,0.9599177566083866,1,FALSE,FALSE,Higher in Males,Acetohydroxamic Acid
"2,6-Dioxo-4-Piperidinecarboxylic Acid",Amide-Neg-000376,72,1,28.367936971128696,28.352421360666998,-7.892860865523286e-4,1,1,FALSE,FALSE,Higher in Females,"2,6-Dioxo-4-Piper..."
L-(-)-Malic Acid,Amide-Neg-000382,54,0.3123214216762162,30.87592121299726,30.909025485485234,0.0015459873924940962,0.9599177566083866,1,FALSE,FALSE,Higher in Males,L-(-)-Malic Acid
2-Methylbenzoic Acid,Amide-Neg-000398,42,0.6064676329910084,18.96249747868063,18.761474659605753,-0.015375759914437551,0.9599177566083866,1,FALSE,FALSE,Higher in Females,2-Methylbenzoic Acid
D-(-)-Mannitol,Amide-Neg-000399,66,0.7508318840891169,21.59074379296524,21.653803116809584,0.004207487175848334,0.986881243343387,1,FALSE,FALSE,Higher in Males,D-(-)-Mannitol
N-Methylglutamic Acid,Amide-Neg-000401,100,0.11235119769046396,24.183092339858664,23.21427590944428,-0.05898645502133667,0.9599177566083866,1,FALSE,FALSE,Higher in Females,N-Methylglutamic ...
"(2r)-2,3-Dihydroxypropanoic Acid",Amide-Neg-000402,67,0.7950121719642382,18.8644156624172,18.857965185524527,-4.933978665157462e-4,0.994442895022004,1,FALSE,FALSE,Higher in Females,"(2r)-2,3-Dihydrox..."
Dl-4-Hydroxyphenyllactic Acid,Amide-Neg-000415,76,0.8398599725400034,24.097962394495024,23.967565067466293,-0.007827815422266345,0.994442895022004,1,FALSE,FALSE,Higher in Females,Dl-4-Hydroxypheny...
Isobutyric Acid,Amide-Neg-000422,84,0.5067205148778585,28.144536803883582,28.110899294212217,-0.001725297234908222,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Isobutyric Acid
2-Amino-4-(Methylthio)Butanoic Acid,Amide-Neg-000427,71,0.9769702553219757,26.596258217896366,26.61626319178201,0.001084747620035576,1,1,FALSE,FALSE,Higher in Males,2-Amino-4-(Methyl...
D-Ribose 5-Phosphate,Amide-Neg-000438,70,0.9309874465595671,24.18275033926219,24.205769746686844,0.001372639104564916,1,1,FALSE,FALSE,Higher in Males,D-Ribose 5-Phosphate
Cytarabine,Amide-Neg-000447,76,0.8398599725400034,21.999799043881954,22.085016646421312,0.0055775742185251755,0.994442895022004,1,FALSE,FALSE,Higher in Males,Cytarabine
2-Methylcitrate,Amide-Neg-000455,77,0.7950121719642382,29.666948335563415,29.69846383080881,0.001531775871295351,0.994442895022004,1,FALSE,FALSE,Higher in Males,2-Methylcitrate
5-Oxotetrahydro-2-Furancarboxylic Acid,Amide-Neg-000469,52,0.10734653699381104,17.88660545252263,17.3655207093884,-0.04265394555234772,0.9599177566083866,1,FALSE,FALSE,Higher in Females,5-Oxotetrahydro-2...
Gluconic Acid,Amide-Neg-000474,24,0.7209848619016708,22.300778028628567,22.06762943235915,-0.0151623841805466,0.9850244685178345,1,FALSE,FALSE,Higher in Females,Gluconic Acid
Uridine 5'-Diphosphogalactose,Amide-Neg-000485,84,0.5067205148778585,18.04068742895347,17.782731207521298,-0.0207773913243385,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Uridine 5'-Diphos...
2-Aminoadipic Acid,Amide-Neg-000486,35,0.03508911609404788,20.355194598483454,20.527082302559734,0.012131564986117345,0.9599177566083866,1,FALSE,FALSE,Higher in Males,2-Aminoadipic Acid
4-Methyloxazole-5-Carboxylic Acid,Amide-Neg-000492,69,0.599360696429036,17.91821004665711,17.822732725476662,-0.007707965977443572,0.9599177566083866,1,FALSE,FALSE,Higher in Females,4-Methyloxazole-5...
D-(+)-Tryptophan,Amide-Neg-000507,35,0.1697061422725126,18.56092836688932,19.316677386863194,0.05757808923315928,0.9599177566083866,1,FALSE,FALSE,Higher in Males,D-(+)-Tryptophan
Erythritol,Amide-Neg-000519,43,0.8598192050541581,18.098438318025337,17.975351827064284,-0.009845206646162591,1,1,FALSE,FALSE,Higher in Females,Erythritol
Cmp,Amide-Neg-000529,48,0.415014989725765,20.25201358554841,19.612550110021385,-0.046288223875310314,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Cmp
Uric Acid,Amide-Neg-000536,51,0.37217143978212575,18.161887223628536,18.365636936905158,0.016094808304856413,0.9599177566083866,1,FALSE,FALSE,Higher in Males,Uric Acid
Ethylmalonic Acid,Amide-Neg-000537,84,0.5067205148778585,20.914111322492275,20.569745928299948,-0.02395272241474222,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Ethylmalonic Acid
Glycerol 3-Phosphate,Amide-Neg-000546,71,0.9769702553219757,22.537591604953285,22.425197290092267,-0.007212677967632263,1,1,FALSE,FALSE,Higher in Females,Glycerol 3-Phosphate
Guanosine Triphosphate (Gtp),Amide-Neg-000553,102,0.08853377201422959,23.189790399564338,22.896570657426143,-0.01835824596969183,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Guanosine Triphos...
N-Acetyl-Dl-Norvaline,Amide-Neg-000555,94,0.21449380778351745,20.913695898339558,20.89366342552947,-0.0013825676559860805,0.9599177566083866,1,FALSE,FALSE,Higher in Females,N-Acetyl-Dl-Norva...
Α-Cyano-3-Hydroxycinnamic Acid,Amide-Neg-000556,78,0.7508318840891169,24.821062053147784,24.816646792544947,-2.5665465795559e-4,0.986881243343387,1,FALSE,FALSE,Higher in Females,Α-Cyano-3-Hydroxy...
N-Acetyl-D-Galactosamine-6-Phosphate,Amide-Neg-000561,68,0.8398599725400034,25.31387865484361,25.28101141971595,-0.0018743949725589918,0.994442895022004,1,FALSE,FALSE,Higher in Females,N-Acetyl-D-Galact...
Cytidine 2'_3'-Cyclic Phosphate,Amide-Neg-000563,26,0.953011395422729,22.54318891495724,21.581475588647102,-0.06289810125509394,1,1,FALSE,FALSE,Higher in Females,Cytidine 2'_3'-Cy...
Pipecolic Acid,Amide-Neg-000564,71,0.9769702553219757,22.10689866169098,22.127763986283455,0.0013610277889185235,1,1,FALSE,FALSE,Higher in Males,Pipecolic Acid
Ophthalmic Acid,Amide-Neg-000573,91,0.28547630885188235,17.984726332232594,17.889247879580942,-0.007679473402372645,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Ophthalmic Acid
Glyoxylic Acid,Amide-Neg-000574,76,0.8398599725400034,19.48734835393607,19.428432500770352,-0.004368288250325128,0.994442895022004,1,FALSE,FALSE,Higher in Females,Glyoxylic Acid
Uridine 5'-Triphosphate,Amide-Neg-000576,90,0.3123214216762162,19.995252677138875,19.680981105583918,-0.022855370939879938,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Uridine 5'-Tripho...
Citicoline,Amide-Neg-000580,39,0.060601969712006154,15.896904113171235,16.35210835844438,0.04073083034026228,0.9599177566083866,1,FALSE,FALSE,Higher in Males,Citicoline
D-Sedoheptulose 7-Phosphate,Amide-Neg-000588,61,0.5443701458566099,18.84275944283138,18.327199474933476,-0.040023908276858755,0.9599177566083866,1,FALSE,FALSE,Higher in Females,D-Sedoheptulose 7...
Ornithine,Amide-Neg-000595,62,0.5833604667027033,19.794563592290256,19.818347640741568,0.0017324216679932658,0.9599177566083866,1,FALSE,FALSE,Higher in Males,Ornithine
Citruline,Amide-Neg-000596,21,1,17.505718638506135,17.946848914971696,0.03590427172980714,1,1,FALSE,FALSE,Higher in Males,Citruline
Trans-Cinnamic Acid,Amide-Neg-000603,99,0.04547470755522373,18.463708958559344,18.179819864489023,-0.02235448363164062,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Trans-Cinnamic Acid
N-Acetyl-L-Glutamine,Amide-Neg-000605,84,0.5067205148778585,19.132137805200834,19.081179933794452,-0.0038477010790560905,0.9599177566083866,1,FALSE,FALSE,Higher in Females,N-Acetyl-L-Glutamine
Phosphocreatine,Amide-Neg-000608,104,0.06896433333905408,19.53870432201081,19.03562317168005,-0.037633000090361995,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Phosphocreatine
L-Γ-Glutamyl-L-Glutamic Acid,Amide-Neg-000611,57,0.915878445665947,20.790482794756233,20.856557579023825,0.0045777967758206225,1,1,FALSE,FALSE,Higher in Males,L-Γ-Glutamyl-L-Gl...
Cyclic Adenosine Diphosphate Ribose,Amide-Neg-000614,77,0.5181302014501532,18.623813451960764,18.427297605441677,-0.01530399967638841,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Cyclic Adenosine ...
Asp-Asp,Amide-Neg-000615,82,0.5833604667027033,24.060320280433068,23.809862459016287,-0.015096560461912186,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Asp-Asp
Cytidine-5'-Monophospho-N-Acetylneuraminic Acid,Amide-Neg-000618,68,0.8398599725400034,23.75181246683479,23.772656255670842,0.0012655052659664243,0.994442895022004,1,FALSE,FALSE,Higher in Males,Cytidine-5'-Monop...
Choline,Amide-Pos-000001,50,1,15.71724074497066,15.732714528555807,0.00141964924587612,1,1,FALSE,FALSE,Higher in Males,Choline
Hypoxanthine,Amide-Pos-000019,62,0.5833604667027033,22.58316792271015,22.623205047414977,0.002555452807663556,0.9599177566083866,1,FALSE,FALSE,Higher in Males,Hypoxanthine
"N,N-Diethylethanolamine",Amide-Pos-000022,28,0.012022825407617448,24.695178094867504,24.905485242439894,0.012234146749904438,0.9599177566083866,1,FALSE,FALSE,Higher in Males,"N,N-Diethylethano..."
Phosphocholine,Amide-Pos-000023,96,0.17485330689329268,25.97653193897252,25.141099968815972,-0.047161061409634365,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Phosphocholine
Creatine,Amide-Pos-000025,77,0.7950121719642382,19.350393299531387,19.355868758756973,4.081726058766117e-4,0.994442895022004,1,FALSE,FALSE,Higher in Males,Creatine
Taurine,Amide-Pos-000028,72,1,17.93259377036311,18.04623827272268,0.009113964847240839,1,1,FALSE,FALSE,Higher in Males,Taurine
Adenine,Amide-Pos-000035,61,0.06853501781363176,21.21811383068358,20.359107035033297,-0.059622129423875014,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Adenine
Glycerophosphocholine,Amide-Pos-000048,20,0.7453330673308027,20.364632946135437,21.52677883237778,0.08006664612327492,0.986881243343387,1,FALSE,FALSE,Higher in Males,Glycerophosphocho...
Creatinine,Amide-Pos-000049,94,0.21449380778351745,16.83460008234825,16.545724724491336,-0.024970964373403595,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Creatinine
Betaine,Amide-Pos-000052,54,0.3123214216762162,17.338660210475084,17.51605108644273,0.014685139381301218,0.9599177566083866,1,FALSE,FALSE,Higher in Males,Betaine
Adenosine,Amide-Pos-000053,77,0.7950121719642382,20.11207928354193,20.0657988737713,-0.003323647253620535,0.994442895022004,1,FALSE,FALSE,Higher in Females,Adenosine
L-Glutamic Acid,Amide-Pos-000054,84,0.5067205148778585,19.4798167121353,19.293830791340294,-0.013840483977737386,0.9599177566083866,1,FALSE,FALSE,Higher in Females,L-Glutamic Acid
Inosine,Amide-Pos-000056,65,0.7074539677020747,23.310125636820096,23.416963577540407,0.006597236782342217,0.9796438840891442,1,FALSE,FALSE,Higher in Males,Inosine
Acetylcholine,Amide-Pos-000059,64,0.8174832600706254,17.581989561319084,17.301382049271943,-0.023211047540676065,0.994442895022004,1,FALSE,FALSE,Higher in Females,Acetylcholine
Dl-Glutamine,Amide-Pos-000063,60,0.5067205148778585,29.910114464349487,29.906261922219798,-1.8583684832680433e-4,0.9599177566083866,1,FALSE,FALSE,Higher in Females,Dl-Glutamine
D-(+)-Proline,Amide-Pos-000065,73,0.9769702553219757,18.863626073117498,18.684441049556227,-0.01376961996239262,1,1,FALSE,FALSE,Higher in Females,D-(+)-Proline
N8-Acetylspermidine,Amide-Pos-000070,76,0.8398599725400034,20.647651705585673,20.52596171300537,-0.008527891794503433,0.994442895022004,1,FALSE,FALSE,Higher in Females,N8-Acetylspermidine
Adenosine 5'-Monophosphate,Amide-Pos-000075,38,0.8939731323902173,24.20931306249093,24.375191902396818,0.009851433488442096,1,1,FALSE,FALSE,Higher in Males,Adenosine 5'-Mono...
Triethanolamine,Amide-Pos-000076,68,0.9264448963254215,23.640893463170748,23.55960411551391,-0.004969263491077833,1,1,FALSE,FALSE,Higher in Females,Triethanolamine
5-Methyl-1h-Pyrazole-3-Carbaldehyde,Amide-Pos-000079,54,0.7168594361961287,22.062660429743396,22.044199409395553,-0.0012076862491683816,0.9830767955882275,1,FALSE,FALSE,Higher in Females,5-Methyl-1h-Pyraz...
Acetyl-L-Carnitine,Amide-Pos-000085,65,0.7074539677020747,17.014113036560705,17.124987958876243,0.00937102960112701,0.9796438840891442,1,FALSE,FALSE,Higher in Males,Acetyl-L-Carnitine
2-Methylbutyryl-L-Carnitine,Amide-Pos-000091,75,0.8852339144732017,17.79133387566676,17.798171176253966,5.543285728306221e-4,1,1,FALSE,FALSE,Higher in Males,2-Methylbutyryl-L...
Dl-Arginine,Amide-Pos-000092,66,0.7508318840891169,21.888443406790287,21.964388044468105,0.004996943552708707,0.986881243343387,1,FALSE,FALSE,Higher in Males,Dl-Arginine
3-[(2-Hydroxyethyl)Amino]-1-Propanol,Amide-Pos-000097,81,0.623604884395689,17.518152695809306,17.121930780761073,-0.03300525090376255,0.9599177566083866,1,FALSE,FALSE,Higher in Females,3-[(2-Hydroxyethy...
2-Aminoisobutyric Acid,Amide-Pos-000099,86,0.4357306600317366,20.264012838499095,20.21153077538132,-0.003741303901964481,0.9599177566083866,1,FALSE,FALSE,Higher in Females,2-Aminoisobutyric...
Tris(Hydroxymethyl)Aminomethane,Amide-Pos-000100,74,0.9309874465595671,19.983831491148003,19.98065287525456,-2.294924340316142e-4,1,1,FALSE,FALSE,Higher in Females,Tris(Hydroxymethy...
Guanosine,Amide-Pos-000102,58,0.6443731499599503,22.261745114262357,22.432465020294504,0.011021470518655688,0.9736729890633653,1,FALSE,FALSE,Higher in Males,Guanosine
Leucine,Amide-Pos-000104,74,0.9309874465595671,16.65938161084487,16.65256969930117,-5.900291489114391e-4,1,1,FALSE,FALSE,Higher in Females,Leucine
D-Carnitine,Amide-Pos-000107,28,0.713191261016072,22.105586731315988,22.2976322394935,0.012479492986710196,0.9830767955882275,1,FALSE,FALSE,Higher in Males,D-Carnitine
